"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HEPACAM|220296",870.105155775448,3.85566021765622,0.512575856753896,7.52212607529707,5.38925767037213e-14,4.76405433787804e-12
"PTN|5764",8934.50750318585,3.29845671707456,0.438744924870734,7.51793702923487,5.56472911666031e-14,4.89670752544114e-12
"FAM150B|285016",126.744844501425,3.24853432661236,0.432198008576714,7.51631026091541,5.63437527505406e-14,4.9354566329803e-12
"KCNE1|3753",460.551625512507,3.22540056513991,0.429357628512591,7.5121538571786,5.81623731334487e-14,5.07170630160493e-12
"PAX1|5075",62.6288250654473,-3.69813347288536,0.493064876975618,-7.50029792340741,6.36729471758618e-14,5.52721335597312e-12
"ADRB2|154",930.333841022172,2.86706368729015,0.382752992685312,7.49063689136812,6.85401967394047e-14,5.92304094782542e-12
"CDCA2|157313",313.193659261866,-2.92565009887718,0.39083708349654,-7.485600068201,7.12209675066894e-14,6.12722886080987e-12
"UBE2T|29089",772.792791559196,-2.97259634201209,0.397915383651323,-7.47042327123711,7.99372713017369e-14,6.84653846780343e-12
"CHST9|83539",727.569265162938,2.92721085953024,0.392325412998626,7.46118085279501,8.57504524766885e-14,7.31193349415161e-12
"TROAP|10024",392.861664243413,-3.17662571498565,0.425895264376052,-7.45870165905576,8.73792066154899e-14,7.41799423210178e-12
"PLK1|5347",896.56671054772,-3.10354335284209,0.418357688234141,-7.41839684109053,1.18546456242245e-13,1.00197752554575e-11
"CA3|761",2533.29457865814,3.08762092696831,0.416483105724009,7.41355623921606,1.22956865667469e-13,1.03471692501214e-11
"DRD2|1813",185.60291335114,3.06605131788667,0.41367427252556,7.4117524862444,1.24641223199586e-13,1.04433087490401e-11
"PAK7|57144",221.469949650849,3.64112334427009,0.49140334162596,7.40964302811273,1.26639829806014e-13,1.05648318623017e-11
"RNF186|54546",52.7306535417248,4.03749301257324,0.545467831287563,7.40189023254193,1.34259464406395e-13,1.11522161145502e-11
"TP63|8626",4382.36212756873,3.19881428295042,0.432202104259377,7.40120015942985,1.34959123171546e-13,1.11622200113256e-11
"ADAMTS18|170692",475.47930473527,2.87293860447787,0.388488297370813,7.3951741247321,1.41223090648547e-13,1.16303853841374e-11
"KIF14|9928",558.05611759548,-3.00296741603711,0.406313218381597,-7.3907696825576,1.45981293123194e-13,1.19710872330939e-11
"FAT2|2196",2577.24796398007,3.28522826567254,0.444637755686494,7.38854994578755,1.48438667125552e-13,1.21210235346463e-11
"LRRC3B|116135",76.757197211672,3.45102691597688,0.467536171816788,7.38130464337467,1.56745883692699e-13,1.27453583318228e-11
"PIGR|5284",14873.2033415082,3.15377187242279,0.42739575484869,7.37904351328739,1.59430723776264e-13,1.29091994869428e-11
"C14orf180|400258",1177.21549998754,3.98157583992589,0.539713169352383,7.37720712782215,1.61644433834712e-13,1.30256132317981e-11
"GDF10|2662",565.270511099911,3.06843475201785,0.415992411761428,7.37617962554951,1.62896206157612e-13,1.30256132317981e-11
"LIPE|3991",16498.7402152087,3.62976480239429,0.492082582060432,7.37633262123576,1.62709214810628e-13,1.30256132317981e-11
"LYVE1|10894",2928.65944261534,3.59514826830149,0.487966542339442,7.36761223641561,1.73711174473885e-13,1.38330084433315e-11
"CDC45|8318",330.687145712253,-3.11841546859559,0.423572227879079,-7.36218114254136,1.80929219459088e-13,1.43485061242637e-11
"COL25A1|84570",241.426464779392,3.01570287603243,0.410199173593422,7.35180144224646,1.9555315783523e-13,1.54446922321422e-11
"CNN1|1264",9027.85350946661,2.72977199501509,0.371396549941002,7.35001979810725,1.98177499096897e-13,1.55880758575359e-11
"HLF|3131",2711.40980263127,2.78623168620383,0.380031647872888,7.33157804566781,2.27458296845832e-13,1.78184912134798e-11
"MYH11|4629",31327.0279089122,2.83038351272333,0.386334596296791,7.32624916291204,2.36683566544793e-13,1.84661093558085e-11
"EXO1|9156",400.180402561759,-2.97675094759279,0.407026779811189,-7.31340318436452,2.60459989685588e-13,2.02271852014809e-11
"PTPRZ1|5803",917.158350497973,3.12077606643038,0.426746970705945,7.31294251782934,2.61354839664197e-13,2.02271852014809e-11
"TMTC1|83857",7225.73219856515,2.70815891446121,0.370502403843072,7.30942332997186,2.68291283293862e-13,2.0680965281424e-11
"RRM2|6241",1479.28492927959,-2.88016753604525,0.39410332060086,-7.30815343462236,2.70838430453448e-13,2.07824208955784e-11
"SCN4A|6329",886.004500001795,2.94338193597829,0.402778446882167,7.30769473580938,2.71764312473964e-13,2.07824208955784e-11
"PRAME|23532",357.751726758535,-2.95406443803297,0.404271132141556,-7.30713672872048,2.72894840144111e-13,2.07863891874196e-11
"COL22A1|169044",934.823072218398,-3.1675480224603,0.433564659372793,-7.30582614146313,2.75568299724043e-13,2.09073885983544e-11
"CDK1|983",1563.6464848836,-2.92655697170141,0.400628791310296,-7.30490927057393,2.77453896426699e-13,2.09678981883879e-11
"DTL|51514",977.541026206872,-2.90547372488032,0.397930256946189,-7.3014647018239,2.84651760133828e-13,2.12617211997636e-11
"HEPN1|641654",239.507063227403,3.81557627759593,0.52252113056199,7.30224301836778,2.83009498695355e-13,2.12617211997636e-11
"MASP1|5648",245.112744833245,3.16743195065238,0.433795713830743,7.30166723567084,2.84223511446226e-13,2.12617211997636e-11
"GFAP|2670",303.849015114171,3.36894187557351,0.461724422191646,7.29643422278231,2.95494204559555e-13,2.19863660852015e-11
"MYBL2|4605",1062.99358837396,-3.18792482990332,0.436988951267718,-7.29520693979805,2.9820038127891e-13,2.21023828754841e-11
"MAPK4|5596",202.627877438207,3.02159050947536,0.414270783803997,7.29375719361604,3.01428464460702e-13,2.22560457418475e-11
"PPP2R2C|5522",893.341008048619,-3.34074004241154,0.458062451156452,-7.29319775933893,3.02683287262281e-13,2.22633955298909e-11
"PBK|55872",398.193977450335,-3.01227489713534,0.4138623172955,-7.27844689224159,3.37685115467102e-13,2.47434595443594e-11
"ABCA8|10351",5120.21220598549,2.96512397869731,0.407785035853536,7.27129177874564,3.5606590133755e-13,2.59914620631664e-11
"CRHBP|1393",348.704828858406,3.31197095011023,0.456981843809485,7.24748913983328,4.24568481481243e-13,3.08749404023586e-11
"AKR1C1|1645",4799.02102845102,3.5063904430409,0.484604694624514,7.23556845803517,4.63583220539085e-13,3.35853843722132e-11
"LST-3TM12|338821",65.6165397740561,4.34794245930593,0.601116298117675,7.23311358038537,4.72044281589561e-13,3.4070282211657e-11
"ASPA|443",292.612835975223,3.03542202990646,0.420114617684743,7.2252235512173,5.00278184254311e-13,3.57943202226965e-11
"GALNTL2|117248",4618.92572384385,2.83486340564635,0.392374545102543,7.22489121944821,5.01503111417574e-13,3.57943202226965e-11
"PDK4|5166",34854.9415405582,3.0612158135014,0.42368789966511,7.22516695879453,5.00486568067831e-13,3.57943202226965e-11
"NELL2|4753",4229.51795224249,-3.25385708009368,0.450634837528618,-7.22060703947914,5.17560122180742e-13,3.68040631533029e-11
"HOXA6|3203",85.8368851144615,3.20534930943711,0.444143892447364,7.21691632811764,5.31796747157321e-13,3.76774085090762e-11
"SGK2|10110",584.202526803001,2.99388635787456,0.414965362933717,7.21478616120733,5.40187960807527e-13,3.81317296436698e-11
"FHL1|2273",27660.1018355523,3.23065066298442,0.448032953523843,7.21074340084784,5.56472307697103e-13,3.91378753344192e-11
"NRG1|3084",646.92802697482,2.94870263944705,0.41000482268365,7.19187306175226,6.39084348331507e-13,4.47847071879872e-11
"FN1|2335",144620.841686114,-2.8563949135234,0.39778093895732,-7.18082400079476,6.92925075745907e-13,4.83817359952876e-11
"CFB|629",21234.1989578892,-2.72759538988742,0.380847650232082,-7.16190683656647,7.95624884165914e-13,5.53519391435427e-11
"HPD|3242",62.552658667266,3.3986078768883,0.474600759472381,7.16098280303336,8.01006984431995e-13,5.55259194136294e-11
"ITIH5|80760",12430.2899080602,3.01528882185148,0.421221656512481,7.15843731021967,8.16018889486182e-13,5.63637993522875e-11
"GHR|2690",9426.91262220071,2.73745023654891,0.382817159229412,7.150803381069,8.62714873073171e-13,5.9376351139261e-11
"TTK|7272",710.668243671593,-2.78447801787274,0.389793661339422,-7.14346664413328,9.10060138556152e-13,6.24119890751445e-11
"SOCS2|8835",2673.1230158581,2.6200223676759,0.367312190548783,7.13295783557157,9.82346569806724e-13,6.7130499101934e-11
"PDE1C|5137",572.101748859838,2.92232679577726,0.410193832876199,7.12425824466077,1.04642684270777e-12,7.12568610806414e-11
"SEMA3D|223117",1020.97822745427,2.65884670394429,0.373595027733446,7.11692208559407,1.10363831743198e-12,7.48880775184214e-11
"CCDC78|124093",193.186361084512,-3.1039082915186,0.436257887718149,-7.11484738477423,1.12036738607002e-12,7.57564908665097e-11
"C16orf59|80178",181.478070978343,-2.84727001766209,0.400451433442373,-7.1101506447019,1.15916360881378e-12,7.81057409281478e-11
"RNASE7|84659",106.551647478225,3.4791713128527,0.489588391203063,7.10631905365106,1.19178730361412e-12,8.00241572402361e-11
"CKS2|1164",1023.21230029845,-2.63077733197026,0.371685590538,-7.07796427664122,1.46287420922028e-12,9.78855864093198e-11
"ADAMTS5|11096",5377.78771434957,2.63663088655932,0.372608099214854,7.0761502289272,1.4821418581556e-12,9.88316807907151e-11
"S100P|6286",1165.34471127178,-3.56996303042569,0.504602193553492,-7.07480680035379,1.49657115048991e-12,9.94497332451415e-11
"MAGEA9B|728269",147.139973938455,-4.6730025385078,0.660691530774601,-7.07289608060986,1.51733119334139e-12,1.00482781535677e-10
"OGN|4969",6415.60324590059,2.60496217839408,0.368512256589761,7.06886170490118,1.56209725967395e-12,1.03093069490331e-10
"ACADL|33",568.573402228153,3.38325593503946,0.478672600753199,7.06799580697924,1.57187296738734e-12,1.03384177319186e-10
"DUSP1|1843",30527.2587899015,2.58800263834133,0.366323872346383,7.06479384421392,1.60854618552385e-12,1.05078961156712e-10
"LRRC31|79782",467.211294832675,-3.29261201878342,0.466058197602644,-7.06480872071404,1.60837387400792e-12,1.05078961156712e-10
"HOXA7|3204",451.054555062724,2.71785169560943,0.384921487543229,7.06079495056558,1.6555273947833e-12,1.0778266359753e-10
"FRMPD1|22844",128.098430043527,2.95012565462266,0.41797315140552,7.05817023103579,1.6870930794171e-12,1.09467914927431e-10
"CIDEA|1149",4027.54737124672,3.79226958904051,0.538088499738213,7.04766890741114,1.81939913060513e-12,1.17615571434245e-10
"GPR109B|8843",430.365120623739,2.82572596225978,0.400968540545776,7.04725103474092,1.8248692781298e-12,1.17615571434245e-10
"GRM4|2914",106.788122297923,-3.20936877295744,0.455529756495957,-7.04535483619044,1.84989478655639e-12,1.18831074772427e-10
"TNXB|7148",17776.1674654329,2.91620231711941,0.414165921472719,7.04114502407581,1.90666426816553e-12,1.22070854192086e-10
"PTTG1|9232",796.344257641837,-3.03800585298803,0.431738088054702,-7.03668714214324,1.96864192202262e-12,1.2562151814337e-10
"SNCG|6623",2616.74747219005,2.59922426577969,0.369566694383187,7.03316696359188,2.018975237486e-12,1.28408157761032e-10
"ABCD2|225",1285.32956125882,3.23430721054013,0.461044540544948,7.01517299547072,2.29664609680987e-12,1.45587720169812e-10
"SCN2A|6326",693.033799377945,2.97351272165324,0.424245668775338,7.00894066929857,2.4012924765477e-12,1.51722319067379e-10
"MAMDC2|256691",1731.08311226302,2.86330402021507,0.408661215051068,7.006547024183,2.4427148722887e-12,1.53835157855802e-10
"CLCA2|9635",1449.84851728137,3.04646134098539,0.434961084936337,7.00398598056488,2.48781018704292e-12,1.56164788646593e-10
"HBB|3043",4058.91751206549,2.92179495195371,0.417272000794191,7.00213516936838,2.52090683276846e-12,1.57728557059354e-10
"NDC80|10403",627.963604678344,-3.04186801114855,0.435086517790022,-6.99140949390805,2.72138162764139e-12,1.69720858725816e-10
"ABCA10|10349",1125.22460220674,2.68384851793463,0.384312132689141,6.98351233190319,2.87890163557973e-12,1.78965527158894e-10
"EGFR|1956",4262.5370710301,2.67329808684761,0.382963107914909,6.98056296180255,2.93999564653904e-12,1.82175743101138e-10
"RELN|5649",1189.62585049325,2.77502014785673,0.39771482273901,6.97741192733408,3.00667180372946e-12,1.85710167723302e-10
"ARHGAP20|57569",975.318404498587,2.66239388707157,0.381656491567393,6.97589048240109,3.0393943340514e-12,1.87131527832283e-10
"KIF2C|11004",843.577223487788,-2.76787268141197,0.397538034751066,-6.96253550467237,3.34202331024831e-12,2.05108698126736e-10
"SPINK5|11005",179.133015442227,2.92348670686935,0.420820685723033,6.94710789191925,3.7285055810745e-12,2.2810168588218e-10
"HBA2|3040",1891.8798217682,2.94443245852815,0.425379177939058,6.92190076814241,4.45623371856901e-12,2.71759746805517e-10
"HOXA4|3201",423.826665938623,2.6721132183603,0.386352560230312,6.91625601437039,4.63736021803139e-12,2.81913466125182e-10
"PLAC1|10761",32.661403769997,-3.92272686505445,0.567491251345538,-6.91240059781284,4.7651989865104e-12,2.88774055563025e-10
"C2orf72|257407",777.275737489345,2.64751262570244,0.383221582493318,6.90856868884363,4.89567931422054e-12,2.95751210233053e-10
"CASC5|57082",457.859193557096,-2.64397223613957,0.383120129565907,-6.90115718830884,5.15806182753566e-12,3.10628154620124e-10
"DBC1|1620",553.390524226984,2.95378121131175,0.428602884406399,6.89165033362441,5.51487979709351e-12,3.31081771245449e-10
"APOBEC3B|9582",1377.62631697161,-3.05337657918198,0.4445067696692,-6.86913403243395,6.45927968989245e-12,3.86573847527694e-10
"MOSC1|64757",5393.45095078206,3.05789313078255,0.445223172177282,6.86822546955157,6.50054240922999e-12,3.87838863059663e-10
"CDO1|1036",2900.87694909032,2.80513022339429,0.408587143953633,6.8654392701906,6.62869603232809e-12,3.94264201354922e-10
"NCAPH|23397",521.267505980584,-2.63862531562197,0.384708537497324,-6.85876464501473,6.94585614241566e-12,4.11857211447668e-10
"C20orf103|24141",581.499339794571,-2.85910507478547,0.417110927424252,-6.85454368803294,7.15405061704497e-12,4.22900949205747e-10
"PLXNA4|91584",3949.76670355597,3.2176767871837,0.469492362073249,6.85352318187805,7.20529691237443e-12,4.24627757793173e-10
"TNNT1|7138",556.722089665878,-2.67371448382605,0.390313090194422,-6.85017887177246,7.37577049679108e-12,4.33349003791649e-10
"ABCC6|368",699.704566854765,2.57789933209294,0.376945449498476,6.83891882903171,7.97930782612236e-12,4.66600618158432e-10
"KIF23|9493",1197.75796282904,-2.58573895468841,0.378102758581631,-6.8387201521307,7.99037992621941e-12,4.66600618158432e-10
"TACR1|6869",998.36958561941,2.61057119108516,0.381757854619286,6.83829071097593,8.01436379069281e-12,4.66600618158432e-10
"CCL14|6358",3226.05200798781,2.66548890761875,0.390033199315745,6.83400518800695,8.25760363178035e-12,4.79314095144696e-10
"CAV1|857",34066.1511433955,2.78787264467671,0.408819290076175,6.81932754238982,9.1467642374466e-12,5.29331212071572e-10
"CDCA5|113130",850.445268086147,-2.71995862725345,0.398990753807875,-6.81709689082967,9.28986142046342e-12,5.33752136013629e-10
"LDHD|197257",1114.86627052615,2.68435469910739,0.393782644828625,6.81684359216905,9.30624864825797e-12,5.33752136013629e-10
"PFKFB1|5207",726.489861343765,2.90731528653759,0.426451494854376,6.81745830796155,9.26652837585365e-12,5.33752136013629e-10
"GABRE|2564",1793.78666871717,3.22477248346895,0.473283032291968,6.81362369542881,9.51704528819936e-12,5.44222491836468e-10
"NEURL|9148",583.943432263104,-3.14374265808219,0.462096281160901,-6.80321999169593,1.02306235859578e-11,5.83296884985186e-10
"ASAM|79827",3409.47227778017,2.55158752173661,0.375098174672068,6.80245251517778,1.02852923734372e-11,5.84683980320083e-10
"INHBA|3624",713.754038977693,-2.58959922180673,0.380712441434689,-6.8019821260582,1.03189404175307e-11,5.84871472900688e-10
"ABCA9|10350",3428.86238835079,2.79763085956066,0.412394254212277,6.7838744865747,1.16994981669795e-11,6.61176038638891e-10
"FGF10|2255",267.207684803681,2.75101130539565,0.405589947407211,6.78274035878322,1.17917448448724e-11,6.64440686858293e-10
"PDE2A|5138",3449.47573701173,2.75359468753356,0.406233662091165,6.77835183169929,1.21554548403138e-11,6.82938105620078e-10
"CDCA3|83461",490.275725700114,-2.88536923323949,0.425905629206665,-6.77466799068627,1.24692272259969e-11,6.96505732962857e-10
"CSF3|1440",160.401377126084,3.39435690280982,0.501006598583084,6.77507424534833,1.24342388577789e-11,6.96505732962857e-10
"HSPB6|126393",11829.931879398,3.33173767702898,0.492219333933158,6.76880700805919,1.29848610438985e-11,7.23211725944997e-10
"HMMR|3161",414.914388588976,-2.77199952378732,0.40986214031691,-6.76324854411773,1.34931465331012e-11,7.49355696943498e-10
"PGM5|5239",1995.17525697067,2.53236969588903,0.37490307288835,6.75473176674442,1.43099748007936e-11,7.9243541490257e-10
"BGN|633",24971.0426035297,-2.57426210692157,0.381181436660452,-6.75337741909678,1.44442546902299e-11,7.95300663244058e-10
"CTHRC1|115908",3885.22079603979,-2.81614825740234,0.416976093318743,-6.75374032834451,1.44081526710966e-11,7.95300663244058e-10
"AURKB|9212",336.370632003625,-2.94359605925221,0.435905892469911,-6.7528246580319,1.44994133674059e-11,7.96063233627576e-10
"LOC728264|728264",7084.5783808457,2.47040184726569,0.365906254482354,6.75146111060757,1.46363620336446e-11,8.01299240768084e-10
"SCGB3A1|92304",794.768001145395,2.94133852302081,0.435913034396691,6.74753515249129,1.50377812429717e-11,8.20943576015037e-10
"PCOLCE2|26577",4308.75931090024,3.46303215221487,0.513531962139567,6.74355718344497,1.54555106839339e-11,8.4136482031099e-10
"GBP5|115362",1380.04332390655,-2.54910078744345,0.378169724219885,-6.74062629604185,1.57705351816916e-11,8.52508563319181e-10
"LPPR1|54886",123.650351937039,2.83627681255138,0.420740407776087,6.74115620969977,1.57131158149304e-11,8.52508563319181e-10
"SAA2|6289",15034.3322339114,3.23419136931309,0.479820442586279,6.74042012858077,1.57929301595635e-11,8.52508563319181e-10
"LPHN3|23284",524.754027243301,2.57972039106749,0.38293383151351,6.73672624033084,1.6199497819076e-11,8.72012632601716e-10
"KLF4|9314",9030.88109229479,2.63738974743927,0.392226602201976,6.72414806296376,1.76622763324031e-11,9.48105089698443e-10
"TNS1|7145",51926.9716901403,2.58774213907244,0.384929147633753,6.72264533610894,1.78454589734714e-11,9.55277332993796e-10
"SAA1|6288",46462.8034492971,3.28960408312965,0.489821501615251,6.71592421378349,1.8687790833562e-11,9.97596723417099e-10
